product_id,sku,product_name,category,sub_category,brand,launch_date,cost_price,mrp
1506,SKU-101506,Cresta Non-Fiction Model 500,Books,Non-Fiction,Cresta,2022-12-30,3776.6,9069.19
1507,SKU-101507,Zephyr Snacks Pro 647,Grocery,Snacks,Zephyr,2023-06-26,2525.17,3428.95
1508,SKU-101508,Zephyr Vacuum Series 321,Home & Kitchen,Vacuum,Zephyr,2023-11-13,682.67,1168.46
1509,SKU-101509,Summit Snacks Model 5,Grocery,Snacks,Summit,2023-04-03,2932.08,4835.98
1510,SKU-101510,Axton Socks Plus 281,Clothing,Socks,Axton,2023-08-30,1534.38,2558.27
1511,SKU-101511,Verde Doll Series 780,Toys,Doll,Verde,2024-07-05,220.3,281.04
1512,SKU-101512,Cresta Blocks Series 591,Toys,Blocks,Cresta,2024-02-07,3192.9,7149.1
1513,SKU-101513,Cresta Sunscreen Series 502,Beauty,Sunscreen,Cresta,2025-03-14,4301.72,4947.29
1514,SKU-101514,Halcyon Camera Model 133,Electronics,Camera,Halcyon,2025-03-12,1756.61,3231.31
1515,SKU-101515,Luminate T-Shirt Lite 445,Clothing,T-Shirt,Luminate,2023-11-08,1981.96,4016.7
1516,SKU-101516,Primex Yoga Mat Plus 414,Sports,Yoga Mat,Primex,2024-06-05,4460.56,6202.22
1517,SKU-101517,Luminate Action Figure Plus 989,Toys,Action Figure,Luminate,2024-09-16,4077.36,9655.96
1518,SKU-101518,Verde Non-Fiction Plus 393,Books,Non-Fiction,Verde,2024-04-25,3589.02,8161.32
1519,SKU-101519,Zephyr Jeans Model 39,Clothing,Jeans,Zephyr,2023-12-21,1281.55,2254.91
1520,SKU-101520,Zephyr Soap Lite 205,Beauty,Soap,Zephyr,2022-11-08,4555.57,7633.35
1521,SKU-101521,Zephyr Dumbbell Pro 973,Sports,Dumbbell,Zephyr,2022-08-11,814.36,1165.51
1522,SKU-101522,Halcyon Phone Model 914,Electronics,Phone,Halcyon,2023-02-25,3152.51,6689.6
1523,SKU-101523,Zephyr Camera Pro 776,Electronics,Camera,Zephyr,2025-08-26,192.57,247.34
1524,SKU-101524,Verde Perfume Lite 196,Beauty,Perfume,Verde,2024-11-17,3236.41,6642.19
1525,SKU-101525,Summit Soap Model 693,Beauty,Soap,Summit,2022-06-19,1421.86,3241.04
1526,SKU-101526,Primex Non-Fiction Model 642,Books,Non-Fiction,Primex,2024-01-02,2275.9,3231.46
1527,SKU-101527,Verde Doll Series 232,Toys,Doll,Verde,2024-06-01,1759.06,4068.7
1528,SKU-101528,Primex Headphones Pro 320,Electronics,Headphones,Primex,2022-11-06,905.15,1037.89
1529,SKU-101529,Verde Dumbbell Series 106,Sports,Dumbbell,Verde,2023-12-17,3128.8,7439.98
1530,SKU-101530,Zephyr Dress Plus 516,Clothing,Dress,Zephyr,2024-08-21,4415.78,5589.08
1531,SKU-101531,Summit Yoga Mat Lite 314,Sports,Yoga Mat,Summit,2024-06-11,4797.47,9614.43
1532,SKU-101532,Cresta Knife Set Series 67,Home & Kitchen,Knife Set,Cresta,2023-05-20,1002.11,1453.18
1533,SKU-101533,Luminate Cooker Model 306,Home & Kitchen,Cooker,Luminate,2022-07-29,3601.0,8178.5
1534,SKU-101534,Orion Perfume Pro 467,Beauty,Perfume,Orion,2023-06-13,3338.48,6066.75
1535,SKU-101535,Summit Academic Lite 611,Books,Academic,Summit,2022-08-08,1749.72,2255.98
1536,SKU-101536,Cresta Knife Set Lite 346,Home & Kitchen,Knife Set,Cresta,2023-01-16,144.54,274.54
1537,SKU-101537,Axton Laptop Plus 910,Electronics,Laptop,Axton,2023-05-06,3464.47,5789.25
1538,SKU-101538,Verde Yoga Mat Series 351,Sports,Yoga Mat,Verde,2023-06-15,4730.2,9583.51
1539,SKU-101539,Axton Racket Plus 368,Sports,Racket,Axton,2022-12-27,3178.99,7421.88
1540,SKU-101540,Cresta Skincare Series 169,Beauty,Skincare,Cresta,2024-07-12,2204.7,3688.78
1541,SKU-101541,Summit Doll Plus 20,Toys,Doll,Summit,2023-09-06,2649.51,3989.72
1542,SKU-101542,Verde Puzzle Series 230,Toys,Puzzle,Verde,2024-06-04,1038.16,1163.07
1543,SKU-101543,Orion Jacket Series 217,Clothing,Jacket,Orion,2025-04-04,3765.19,7171.84
1544,SKU-101544,Zephyr Perfume Model 604,Beauty,Perfume,Zephyr,2023-08-04,3744.78,6228.26
1545,SKU-101545,Verde Oil Lite 174,Grocery,Oil,Verde,2023-07-15,770.31,1251.38
1546,SKU-101546,Verde Jacket Model 376,Clothing,Jacket,Verde,2023-01-02,4395.99,5961.44
1547,SKU-101547,Summit Snacks Model 385,Grocery,Snacks,Summit,2023-07-31,1382.49,2353.11
1548,SKU-101548,Summit Doll Pro 790,Toys,Doll,Summit,2022-12-04,4912.17,12173.43
1549,SKU-101549,Cresta Makeup Lite 639,Beauty,Makeup,Cresta,2025-06-17,1945.37,2950.85
1550,SKU-101550,Neptune Snacks Model 609,Grocery,Snacks,Neptune,2024-01-11,930.53,1804.84
1551,SKU-101551,Verde Perfume Model 678,Beauty,Perfume,Verde,2025-01-19,1791.01,3917.09
1552,SKU-101552,Luminate Sunscreen Model 670,Beauty,Sunscreen,Luminate,2025-05-11,2228.89,4789.49
1553,SKU-101553,Verde Board Game Model 50,Toys,Board Game,Verde,2024-12-24,393.07,613.3
1554,SKU-101554,Cresta Dress Model 427,Clothing,Dress,Cresta,2023-05-14,2912.18,5693.91
1555,SKU-101555,Primex T-Shirt Plus 390,Clothing,T-Shirt,Primex,2023-09-18,3008.28,6978.52
1556,SKU-101556,Axton Sunscreen Model 561,Beauty,Sunscreen,Axton,2022-08-21,3707.71,4158.67
1557,SKU-101557,Zephyr Blender Pro 486,Home & Kitchen,Blender,Zephyr,2025-04-29,194.39,332.41
1558,SKU-101558,Neptune Self-Help Series 211,Books,Self-Help,Neptune,2022-05-21,2729.13,3858.94
1559,SKU-101559,Orion Board Game Model 309,Toys,Board Game,Orion,2022-09-04,311.89,512.77
1560,SKU-101560,Orion Children Plus 678,Books,Children,Orion,2022-09-26,3520.66,5923.11
1561,SKU-101561,Orion Academic Model 679,Books,Academic,Orion,2023-04-01,325.85,699.06
1562,SKU-101562,Summit Dress Lite 277,Clothing,Dress,Summit,2025-08-02,4563.05,5618.71
1563,SKU-101563,Orion T-Shirt Lite 621,Clothing,T-Shirt,Orion,2024-11-24,3525.31,6407.67
1564,SKU-101564,Zephyr Vacuum Series 429,Home & Kitchen,Vacuum,Zephyr,2023-02-20,2561.58,4841.06
1565,SKU-101565,Axton Academic Model 524,Books,Academic,Axton,2024-08-29,2235.44,4005.51
1566,SKU-101566,Orion Non-Fiction Lite 121,Books,Non-Fiction,Orion,2024-04-24,696.83,1480.5
1567,SKU-101567,Verde Soap Pro 117,Beauty,Soap,Verde,2022-10-18,1490.45,2440.33
1568,SKU-101568,Verde T-Shirt Model 510,Clothing,T-Shirt,Verde,2023-09-14,4351.35,10543.12
1569,SKU-101569,Summit Comics Series 624,Books,Comics,Summit,2022-11-19,4527.04,8033.34
1570,SKU-101570,Zephyr Racket Series 797,Sports,Racket,Zephyr,2024-01-04,53.7,102.01
1571,SKU-101571,Axton Lamp Pro 852,Home & Kitchen,Lamp,Axton,2024-08-22,2990.98,6746.88
1572,SKU-101572,Neptune Instant Noodles Lite 997,Grocery,Instant Noodles,Neptune,2023-12-02,3610.54,5362.85
1573,SKU-101573,Cresta Bike Helmet Series 367,Sports,Bike Helmet,Cresta,2022-10-18,3112.8,3751.8
1574,SKU-101574,Axton Racket Plus 303,Sports,Racket,Axton,2025-05-08,454.31,949.92
1575,SKU-101575,Cresta Snacks Series 41,Grocery,Snacks,Cresta,2025-07-15,1127.74,2003.11
1576,SKU-101576,Primex Puzzle Lite 509,Toys,Puzzle,Primex,2025-05-25,1289.18,3036.16
1577,SKU-101577,Cresta Board Game Series 705,Toys,Board Game,Cresta,2024-07-23,4167.04,10316.56
1578,SKU-101578,Luminate Vacuum Plus 339,Home & Kitchen,Vacuum,Luminate,2023-10-17,2342.84,3886.19
1579,SKU-101579,Verde Bike Helmet Series 3,Sports,Bike Helmet,Verde,2023-03-13,2459.8,4136.44
1580,SKU-101580,Zephyr Comics Model 688,Books,Comics,Zephyr,2024-04-16,4677.72,7817.16
1581,SKU-101581,Halcyon T-Shirt Model 929,Clothing,T-Shirt,Halcyon,2023-03-22,3203.58,4979.57
1582,SKU-101582,Summit Vacuum Model 856,Home & Kitchen,Vacuum,Summit,2024-12-17,4498.41,9871.14
1583,SKU-101583,Luminate Sunscreen Lite 686,Beauty,Sunscreen,Luminate,2023-05-11,2309.72,4994.99
1584,SKU-101584,Cresta Spices Plus 153,Grocery,Spices,Cresta,2025-05-03,789.71,1397.87
1585,SKU-101585,Orion Yoga Mat Model 799,Sports,Yoga Mat,Orion,2023-06-14,4653.18,5409.44
1586,SKU-101586,Zephyr Blender Lite 77,Home & Kitchen,Blender,Zephyr,2022-12-28,2320.59,3558.35
1587,SKU-101587,Luminate Headphones Model 927,Electronics,Headphones,Luminate,2025-07-09,949.08,1432.37
1588,SKU-101588,Summit Camera Pro 660,Electronics,Camera,Summit,2022-11-17,1546.86,3458.04
1589,SKU-101589,Verde Doll Series 468,Toys,Doll,Verde,2023-07-10,301.47,368.58
1590,SKU-101590,Zephyr Snacks Pro 271,Grocery,Snacks,Zephyr,2025-01-03,2368.09,5275.98
1591,SKU-101591,Summit Jeans Plus 52,Clothing,Jeans,Summit,2024-05-06,4272.98,8703.45
1592,SKU-101592,Primex Children Model 833,Books,Children,Primex,2022-11-23,4671.22,9928.3
1593,SKU-101593,Primex Dress Series 896,Clothing,Dress,Primex,2025-02-26,4666.38,7956.64
1594,SKU-101594,Summit Socks Model 873,Clothing,Socks,Summit,2023-11-15,669.89,1374.36
1595,SKU-101595,Luminate Dress Pro 369,Clothing,Dress,Luminate,2024-12-13,1941.17,3790.41
1596,SKU-101596,Zephyr Oil Pro 437,Grocery,Oil,Zephyr,2023-01-22,189.73,412.96
1597,SKU-101597,Luminate Socks Model 98,Clothing,Socks,Luminate,2024-04-28,4283.07,7390.34
1598,SKU-101598,Neptune Makeup Model 10,Beauty,Makeup,Neptune,2024-06-27,1825.84,3217.05
1599,SKU-101599,Cresta Spices Series 680,Grocery,Spices,Cresta,2025-01-05,3174.03,6351.26
1600,SKU-101600,Neptune Soap Series 337,Beauty,Soap,Neptune,2024-11-01,3588.75,4490.63
1601,SKU-101601,Primex Oil Pro 916,Grocery,Oil,Primex,2024-11-07,2177.73,3725.53
1602,SKU-101602,Verde Action Figure Plus 979,Toys,Action Figure,Verde,2025-06-17,1566.89,3855.7
1603,SKU-101603,Axton Vacuum Lite 275,Home & Kitchen,Vacuum,Axton,2022-12-07,4812.95,5547.28
1604,SKU-101604,Cresta Camera Model 382,Electronics,Camera,Cresta,2023-11-29,4824.22,7440.91
1605,SKU-101605,Primex Dress Pro 188,Clothing,Dress,Primex,2023-05-28,1482.71,2283.01
1606,SKU-101606,Luminate Board Game Model 411,Toys,Board Game,Luminate,2024-11-22,2424.14,4816.4
1607,SKU-101607,Luminate Blender Plus 986,Home & Kitchen,Blender,Luminate,2024-01-19,4865.58,6072.83
1608,SKU-101608,Luminate Smartwatch Plus 279,Electronics,Smartwatch,Luminate,2025-06-21,74.1,146.72
1609,SKU-101609,Verde Yoga Mat Plus 707,Sports,Yoga Mat,Verde,2023-09-29,2092.76,2580.49
1610,SKU-101610,Neptune Comics Plus 820,Books,Comics,Neptune,2024-02-04,547.26,674.74
1611,SKU-101611,Axton Sunscreen Plus 665,Beauty,Sunscreen,Axton,2022-12-06,2570.33,5447.7
1612,SKU-101612,Luminate Water Bottle Series 116,Sports,Water Bottle,Luminate,2023-03-24,172.12,267.44
1613,SKU-101613,Halcyon Sauce Series 713,Grocery,Sauce,Halcyon,2025-08-20,2064.15,5095.13
1614,SKU-101614,Cresta Laptop Model 966,Electronics,Laptop,Cresta,2025-04-13,1142.46,1316.45
1615,SKU-101615,Zephyr Bike Helmet Series 107,Sports,Bike Helmet,Zephyr,2025-08-15,2689.88,4635.06
1616,SKU-101616,Halcyon Self-Help Plus 934,Books,Self-Help,Halcyon,2022-09-10,4980.17,6267.0
1617,SKU-101617,Axton Doll Lite 495,Toys,Doll,Axton,2024-12-22,4012.65,6387.86
1618,SKU-101618,Verde Charger Lite 695,Electronics,Charger,Verde,2024-05-24,4235.93,10579.28
1619,SKU-101619,Axton Sneakers Plus 186,Sports,Sneakers,Axton,2024-08-21,3194.56,7489.26
1620,SKU-101620,Zephyr Haircare Lite 389,Beauty,Haircare,Zephyr,2022-12-25,255.72,298.59
1621,SKU-101621,Cresta Haircare Pro 627,Beauty,Haircare,Cresta,2024-03-30,1073.65,2027.65
1622,SKU-101622,Zephyr Vacuum Model 884,Home & Kitchen,Vacuum,Zephyr,2025-06-03,4629.07,9290.32
1623,SKU-101623,Summit Racket Series 495,Sports,Racket,Summit,2023-09-12,1862.26,2594.78
1624,SKU-101624,Cresta T-Shirt Plus 116,Clothing,T-Shirt,Cresta,2023-06-20,563.0,733.67
1625,SKU-101625,Axton Sneakers Plus 452,Sports,Sneakers,Axton,2023-06-28,3526.91,8345.14
1626,SKU-101626,Luminate Board Game Model 65,Toys,Board Game,Luminate,2023-12-11,1532.32,3763.9
1627,SKU-101627,Axton Headphones Pro 671,Electronics,Headphones,Axton,2022-05-21,1380.84,3436.43
1628,SKU-101628,Axton Smartwatch Pro 13,Electronics,Smartwatch,Axton,2025-06-17,4989.99,11006.25
1629,SKU-101629,Cresta Action Figure Lite 786,Toys,Action Figure,Cresta,2023-02-18,4297.79,8719.8
1630,SKU-101630,Summit Sneakers Lite 742,Sports,Sneakers,Summit,2024-07-28,2069.29,3277.8
1631,SKU-101631,Axton Doll Lite 230,Toys,Doll,Axton,2023-01-05,4902.29,6568.86
1632,SKU-101632,Halcyon Comics Pro 532,Books,Comics,Halcyon,2022-09-02,3268.06,3956.22
1633,SKU-101633,Primex Spices Lite 705,Grocery,Spices,Primex,2022-07-11,3723.01,7708.93
1634,SKU-101634,Orion Puzzle Lite 98,Toys,Puzzle,Orion,2023-06-27,205.99,452.89
1635,SKU-101635,Orion Skincare Plus 678,Beauty,Skincare,Orion,2025-02-18,651.95,1471.47
1636,SKU-101636,Axton Puzzle Series 494,Toys,Puzzle,Axton,2025-01-16,3183.77,7575.05
1637,SKU-101637,Halcyon Phone Pro 680,Electronics,Phone,Halcyon,2024-05-28,4500.17,10493.95
1638,SKU-101638,Luminate Haircare Plus 153,Beauty,Haircare,Luminate,2023-12-23,3137.53,7842.69
1639,SKU-101639,Verde Phone Lite 914,Electronics,Phone,Verde,2022-10-22,713.42,1028.53
1640,SKU-101640,Verde Bedding Lite 56,Home & Kitchen,Bedding,Verde,2025-06-29,623.01,1351.08
1641,SKU-101641,Cresta Socks Model 659,Clothing,Socks,Cresta,2025-03-20,4228.72,8123.55
1642,SKU-101642,Orion Headphones Series 518,Electronics,Headphones,Orion,2025-08-05,739.55,1083.99
1643,SKU-101643,Axton Perfume Plus 873,Beauty,Perfume,Axton,2022-11-24,2625.15,6496.37
1644,SKU-101644,Verde Lamp Plus 891,Home & Kitchen,Lamp,Verde,2024-11-20,233.71,550.87
1645,SKU-101645,Axton Phone Series 77,Electronics,Phone,Axton,2024-11-24,449.32,575.09
1646,SKU-101646,Cresta Academic Plus 329,Books,Academic,Cresta,2023-05-17,3378.12,3839.64
1647,SKU-101647,Orion Toy Car Series 339,Toys,Toy Car,Orion,2023-05-24,3461.45,7143.27
1648,SKU-101648,Zephyr Dress Pro 52,Clothing,Dress,Zephyr,2022-06-01,1740.27,3386.19
1649,SKU-101649,Primex Headphones Lite 229,Electronics,Headphones,Primex,2023-02-26,1117.27,2692.78
1650,SKU-101650,Primex Bedding Lite 659,Home & Kitchen,Bedding,Primex,2025-01-20,4077.87,5821.6
1651,SKU-101651,Verde Fiction Plus 413,Books,Fiction,Verde,2023-07-10,1124.66,1370.0
1652,SKU-101652,Primex Bike Helmet Series 81,Sports,Bike Helmet,Primex,2022-06-19,2733.03,3998.15
1653,SKU-101653,Zephyr Knife Set Plus 455,Home & Kitchen,Knife Set,Zephyr,2023-01-10,4842.63,5455.22
1654,SKU-101654,Axton Blocks Lite 459,Toys,Blocks,Axton,2023-01-25,781.87,899.35
1655,SKU-101655,Cresta Vacuum Model 878,Home & Kitchen,Vacuum,Cresta,2022-10-13,4707.34,11207.24
1656,SKU-101656,Zephyr Comics Plus 458,Books,Comics,Zephyr,2025-07-18,955.32,1521.66
1657,SKU-101657,Cresta Blender Pro 122,Home & Kitchen,Blender,Cresta,2024-05-18,2858.84,4788.94
1658,SKU-101658,Cresta Children Plus 764,Books,Children,Cresta,2025-07-29,1916.19,2157.09
1659,SKU-101659,Orion Camera Model 106,Electronics,Camera,Orion,2023-11-18,4826.4,7136.94
1660,SKU-101660,Axton Instant Noodles Plus 423,Grocery,Instant Noodles,Axton,2023-05-25,1404.03,3126.24
1661,SKU-101661,Halcyon Children Model 571,Books,Children,Halcyon,2025-01-23,2028.31,3978.91
1662,SKU-101662,Primex Fiction Lite 1,Books,Fiction,Primex,2024-03-16,4915.16,10593.61
1663,SKU-101663,Halcyon Dress Model 811,Clothing,Dress,Halcyon,2023-10-10,2705.53,4670.01
1664,SKU-101664,Orion Academic Lite 987,Books,Academic,Orion,2023-02-12,2538.02,3892.36
1665,SKU-101665,Cresta Non-Fiction Lite 653,Books,Non-Fiction,Cresta,2023-05-14,1326.0,2354.89
1666,SKU-101666,Verde Dumbbell Pro 912,Sports,Dumbbell,Verde,2022-11-25,3521.75,5466.81
1667,SKU-101667,Primex Sauce Lite 576,Grocery,Sauce,Primex,2024-01-28,121.15,275.56
1668,SKU-101668,Primex Charger Series 671,Electronics,Charger,Primex,2022-07-19,295.09,447.58
1669,SKU-101669,Axton Doll Plus 974,Toys,Doll,Axton,2025-01-05,3016.83,6105.07
1670,SKU-101670,Summit T-Shirt Pro 373,Clothing,T-Shirt,Summit,2024-06-17,1741.29,2249.36
1671,SKU-101671,Neptune Sneakers Model 837,Sports,Sneakers,Neptune,2025-04-06,4768.92,9831.67
1672,SKU-101672,Neptune Soap Series 865,Beauty,Soap,Neptune,2022-11-03,4520.79,10753.24
1673,SKU-101673,Neptune Instant Noodles Plus 340,Grocery,Instant Noodles,Neptune,2024-08-09,3582.85,6993.78
1674,SKU-101674,Summit Phone Lite 786,Electronics,Phone,Summit,2022-09-23,4099.82,7723.23
1675,SKU-101675,Axton Headphones Lite 615,Electronics,Headphones,Axton,2023-02-28,3353.29,8200.69
1676,SKU-101676,Summit Soap Plus 734,Beauty,Soap,Summit,2023-12-03,671.63,1328.72
1677,SKU-101677,Neptune Doll Pro 734,Toys,Doll,Neptune,2024-11-27,3839.44,5618.52
1678,SKU-101678,Orion Self-Help Plus 117,Books,Self-Help,Orion,2022-12-17,1090.45,1645.87
1679,SKU-101679,Zephyr Water Bottle Model 778,Sports,Water Bottle,Zephyr,2024-01-21,1651.04,3446.43
1680,SKU-101680,Cresta Lamp Series 3,Home & Kitchen,Lamp,Cresta,2023-11-22,4105.21,8742.5
1681,SKU-101681,Summit Dress Pro 364,Clothing,Dress,Summit,2023-12-23,2705.8,4126.06
1682,SKU-101682,Axton Bedding Pro 561,Home & Kitchen,Bedding,Axton,2025-04-19,4306.71,6819.6
1683,SKU-101683,Axton Sunscreen Lite 383,Beauty,Sunscreen,Axton,2024-01-30,1104.52,2747.47
1684,SKU-101684,Halcyon Camera Model 47,Electronics,Camera,Halcyon,2022-06-18,3058.5,3800.9
1685,SKU-101685,Zephyr Puzzle Series 505,Toys,Puzzle,Zephyr,2024-04-29,464.77,774.54
1686,SKU-101686,Verde Camera Series 842,Electronics,Camera,Verde,2024-05-11,3233.15,3839.13
1687,SKU-101687,Primex Socks Plus 110,Clothing,Socks,Primex,2022-06-06,3824.54,8603.34
1688,SKU-101688,Neptune Smartwatch Pro 626,Electronics,Smartwatch,Neptune,2024-08-13,2945.41,3620.75
1689,SKU-101689,Verde Headphones Series 193,Electronics,Headphones,Verde,2025-03-22,1367.85,2795.35
1690,SKU-101690,Halcyon T-Shirt Model 953,Clothing,T-Shirt,Halcyon,2024-06-17,205.15,241.89
1691,SKU-101691,Neptune Dumbbell Plus 221,Sports,Dumbbell,Neptune,2024-07-13,641.27,1309.47
1692,SKU-101692,Zephyr Sneakers Plus 845,Sports,Sneakers,Zephyr,2024-11-17,3130.4,7138.1
1693,SKU-101693,Halcyon Socks Series 734,Clothing,Socks,Halcyon,2025-02-26,4675.38,7753.42
1694,SKU-101694,Neptune Action Figure Pro 111,Toys,Action Figure,Neptune,2022-06-27,1072.35,1963.45
1695,SKU-101695,Zephyr Makeup Plus 48,Beauty,Makeup,Zephyr,2025-04-24,3688.38,6130.67
1696,SKU-101696,Luminate Instant Noodles Lite 127,Grocery,Instant Noodles,Luminate,2025-02-19,4338.93,6598.14
1697,SKU-101697,Verde Phone Plus 469,Electronics,Phone,Verde,2024-10-20,2628.37,5846.99
1698,SKU-101698,Verde Doll Lite 980,Toys,Doll,Verde,2025-04-10,3362.87,4979.75
1699,SKU-101699,Primex Laptop Lite 138,Electronics,Laptop,Primex,2025-08-16,4084.33,8626.6
1700,SKU-101700,Zephyr Oil Plus 5,Grocery,Oil,Zephyr,2024-07-05,1340.34,1861.3
1701,SKU-101701,Summit Sunscreen Lite 754,Beauty,Sunscreen,Summit,2024-12-30,1519.63,2203.15
1702,SKU-101702,Luminate Bike Helmet Model 567,Sports,Bike Helmet,Luminate,2023-02-17,53.11,83.44
1703,SKU-101703,Orion Puzzle Plus 859,Toys,Puzzle,Orion,2022-07-28,4817.32,9272.47
1704,SKU-101704,Neptune Non-Fiction Lite 495,Books,Non-Fiction,Neptune,2022-08-16,4591.85,7972.33
1705,SKU-101705,Luminate Comics Lite 800,Books,Comics,Luminate,2025-04-25,3834.61,8218.35
1706,SKU-101706,Zephyr Sauce Series 709,Grocery,Sauce,Zephyr,2023-03-09,441.43,617.56
1707,SKU-101707,Cresta Fiction Lite 178,Books,Fiction,Cresta,2023-03-29,2265.14,2525.5
1708,SKU-101708,Neptune Yoga Mat Series 107,Sports,Yoga Mat,Neptune,2024-09-25,554.36,1212.49
1709,SKU-101709,Axton Sauce Plus 674,Grocery,Sauce,Axton,2025-08-28,128.81,289.86
1710,SKU-101710,Verde Water Bottle Lite 621,Sports,Water Bottle,Verde,2024-10-30,3100.11,3668.27
1711,SKU-101711,Zephyr Perfume Pro 517,Beauty,Perfume,Zephyr,2023-03-08,4806.11,9397.25
1712,SKU-101712,Axton Charger Plus 429,Electronics,Charger,Axton,2024-01-03,4519.2,7363.99
1713,SKU-101713,Primex Haircare Lite 938,Beauty,Haircare,Primex,2022-12-14,3498.94,7737.74
1714,SKU-101714,Halcyon Haircare Series 281,Beauty,Haircare,Halcyon,2024-10-15,528.37,1228.03
1715,SKU-101715,Orion Sneakers Plus 987,Sports,Sneakers,Orion,2024-02-20,1407.11,3224.26
1716,SKU-101716,Orion Beverage Pro 994,Grocery,Beverage,Orion,2023-12-23,1634.28,3575.95
1717,SKU-101717,Axton Instant Noodles Pro 464,Grocery,Instant Noodles,Axton,2023-09-21,3827.59,5652.1
1718,SKU-101718,Verde Children Series 142,Books,Children,Verde,2022-07-27,4021.13,8993.84
1719,SKU-101719,Primex Bedding Plus 617,Home & Kitchen,Bedding,Primex,2024-03-19,1956.28,3612.99
1720,SKU-101720,Cresta Headphones Lite 307,Electronics,Headphones,Cresta,2024-07-18,2118.53,2486.86
1721,SKU-101721,Verde Water Bottle Lite 882,Sports,Water Bottle,Verde,2023-06-06,270.32,470.28
1722,SKU-101722,Luminate Academic Pro 729,Books,Academic,Luminate,2022-05-25,1481.23,3583.13
1723,SKU-101723,Orion Puzzle Lite 648,Toys,Puzzle,Orion,2024-04-26,2283.86,5351.09
1724,SKU-101724,Luminate Blender Series 206,Home & Kitchen,Blender,Luminate,2025-08-20,629.07,782.04
1725,SKU-101725,Neptune Cooker Series 640,Home & Kitchen,Cooker,Neptune,2025-02-18,2293.67,4912.53
1726,SKU-101726,Summit Dumbbell Pro 704,Sports,Dumbbell,Summit,2024-04-29,4273.22,9521.2
1727,SKU-101727,Zephyr Dress Pro 944,Clothing,Dress,Zephyr,2023-06-29,2927.54,4332.59
1728,SKU-101728,Primex Phone Series 728,Electronics,Phone,Primex,2023-04-04,440.7,775.74
1729,SKU-101729,Verde Bedding Series 516,Home & Kitchen,Bedding,Verde,2025-03-03,998.77,2092.81
1730,SKU-101730,Orion Yoga Mat Lite 711,Sports,Yoga Mat,Orion,2023-01-13,2398.99,4113.45
1731,SKU-101731,Luminate Sneakers Pro 728,Sports,Sneakers,Luminate,2023-11-15,1839.36,2313.76
1732,SKU-101732,Halcyon Self-Help Model 780,Books,Self-Help,Halcyon,2023-10-08,1825.7,3812.49
1733,SKU-101733,Neptune Blocks Pro 576,Toys,Blocks,Neptune,2025-08-02,2669.87,6344.4
1734,SKU-101734,Zephyr Sneakers Plus 597,Clothing,Sneakers,Zephyr,2022-08-08,2942.76,5925.18
1735,SKU-101735,Zephyr Charger Lite 966,Electronics,Charger,Zephyr,2023-07-16,3994.46,8721.19
1736,SKU-101736,Verde Oil Plus 691,Grocery,Oil,Verde,2024-06-14,1737.78,2783.42
1737,SKU-101737,Primex Haircare Lite 293,Beauty,Haircare,Primex,2024-11-07,4037.06,5476.18
1738,SKU-101738,Cresta Board Game Plus 828,Toys,Board Game,Cresta,2023-06-16,1726.13,3452.06
1739,SKU-101739,Halcyon Action Figure Model 536,Toys,Action Figure,Halcyon,2023-05-10,324.39,505.68
1740,SKU-101740,Verde Non-Fiction Model 26,Books,Non-Fiction,Verde,2022-11-20,2793.23,6435.89
1741,SKU-101741,Luminate Oil Plus 149,Grocery,Oil,Luminate,2024-02-25,2960.12,3764.32
1742,SKU-101742,Summit Blender Model 687,Home & Kitchen,Blender,Summit,2024-11-02,4675.97,7981.18
1743,SKU-101743,Axton Knife Set Model 205,Home & Kitchen,Knife Set,Axton,2024-07-07,3644.0,6032.35
1744,SKU-101744,Cresta Self-Help Pro 769,Books,Self-Help,Cresta,2025-02-28,4592.97,11084.1
1745,SKU-101745,Primex Yoga Mat Series 294,Sports,Yoga Mat,Primex,2024-05-21,4546.32,5975.63
1746,SKU-101746,Neptune Knife Set Pro 150,Home & Kitchen,Knife Set,Neptune,2023-08-09,3042.64,3388.85
1747,SKU-101747,Cresta Socks Model 708,Clothing,Socks,Cresta,2024-09-03,2662.42,3816.1
1748,SKU-101748,Orion Smartwatch Pro 209,Electronics,Smartwatch,Orion,2024-09-30,2809.33,6316.46
1749,SKU-101749,Primex Toy Car Lite 34,Toys,Toy Car,Primex,2025-03-23,4892.74,6815.83
1750,SKU-101750,Summit Board Game Pro 834,Toys,Board Game,Summit,2022-06-05,3877.18,5572.4
1751,SKU-101751,Orion Dress Plus 105,Clothing,Dress,Orion,2025-08-20,576.02,738.38
1752,SKU-101752,Cresta Sauce Lite 889,Grocery,Sauce,Cresta,2022-08-31,3903.22,8203.05
1753,SKU-101753,Axton Knife Set Lite 886,Home & Kitchen,Knife Set,Axton,2024-01-22,894.16,1070.17
1754,SKU-101754,Axton Puzzle Series 761,Toys,Puzzle,Axton,2025-02-12,2264.39,3540.81
1755,SKU-101755,Summit Perfume Lite 399,Beauty,Perfume,Summit,2024-03-28,1091.78,1632.76
1756,SKU-101756,Zephyr Spices Series 524,Grocery,Spices,Zephyr,2024-04-14,3463.44,6501.65
1757,SKU-101757,Halcyon Camera Pro 710,Electronics,Camera,Halcyon,2023-07-06,4392.68,9323.83
1758,SKU-101758,Neptune Phone Model 949,Electronics,Phone,Neptune,2022-10-04,1487.29,2745.58
