order_id,customer_id,order_date,order_status,order_total,payment_type,shipping_cost,promo_code
52819,4144,2023-01-01 13:24:40,Delivered,11202.44,UPI,33.57,
52820,3114,2023-07-07 14:36:06,Delivered,1983.1,Credit Card,44.08,DISC10
52821,678,2023-02-04 05:39:18,Shipped,11378.37,NetBanking,94.09,
52822,7296,2025-04-03 13:05:47,Delivered,19471.26,NetBanking,38.2,
52823,8854,2023-11-03 13:17:19,Delivered,7144.9,Credit Card,69.92,
52824,3291,2025-08-10 17:23:56,Delivered,11726.38,Debit Card,14.5,DISC10
52825,5480,2025-02-23 02:26:16,Cancelled,6281.65,Wallet,131.14,BULK20
52826,10368,2024-08-17 20:41:48,Delivered,172.35,NetBanking,108.53,
52827,5085,2024-03-04 01:24:22,Delivered,20055.54,UPI,82.94,
52828,8959,2025-08-31 04:33:51,Delivered,10233.03,UPI,79.11,
52829,11514,2025-02-09 23:36:43,Delivered,2772.61,NetBanking,145.87,
52830,8162,2025-08-11 23:47:12,Delivered,11464.87,Debit Card,110.64,
52831,7057,2025-06-14 18:19:21,Delivered,14945.23,Wallet,117.31,
52832,1007,2024-03-31 11:51:18,Delivered,3796.2,UPI,79.5,FREESHIP
52833,5474,2023-02-13 13:04:45,Delivered,12308.77,Credit Card,141.42,
52834,14500,2024-04-21 05:48:56,Delivered,13793.74,Wallet,35.7,
52835,12715,2024-08-03 13:42:32,Delivered,10100.7,Credit Card,51.81,FREESHIP
52836,10442,2025-01-09 10:40:19,Delivered,3271.06,Wallet,105.81,BULK20
52837,3580,2024-11-01 01:51:22,Shipped,10548.54,Credit Card,53.19,DISC10
52838,12455,2023-04-25 22:06:12,Delivered,6632.08,UPI,35.71,BULK20
52839,6289,2025-08-31 22:08:52,Shipped,25667.13,Debit Card,12.31,
52840,2523,2025-04-23 11:14:59,Cancelled,8174.53,Wallet,97.61,DISC10
52841,7130,2023-07-11 20:54:33,Delivered,4643.04,Wallet,91.2,WELCOME5
52842,9933,2023-07-19 13:27:01,Delivered,21835.99,UPI,77.71,FREESHIP
52843,9802,2024-10-08 02:42:41,Delivered,14116.77,Credit Card,95.73,
52844,13903,2023-06-23 17:28:06,Delivered,6450.11,Debit Card,131.51,FREESHIP
52845,12086,2023-04-01 20:34:46,Delivered,13894.67,Wallet,40.33,
52846,9352,2023-10-09 08:00:07,Delivered,3343.1,UPI,59.42,DISC10
52847,6179,2023-09-29 05:29:30,Delivered,11634.99,Wallet,41.32,DISC10
52848,4300,2024-05-24 22:31:56,Shipped,13709.93,Debit Card,88.37,
52849,5698,2025-06-06 18:38:20,Delivered,3479.65,Debit Card,27.44,
52850,1333,2024-06-22 02:21:49,Delivered,3893.44,Credit Card,147.05,FREESHIP
52851,1471,2024-05-21 00:48:05,Delivered,6033.64,Credit Card,30.44,
52852,4070,2023-10-20 21:19:14,Delivered,13970.09,Debit Card,93.05,FREESHIP
52853,11110,2024-08-30 19:48:45,Delivered,3962.96,Credit Card,127.33,DISC10
52854,6906,2024-08-30 00:24:40,Delivered,6289.22,Wallet,2.0,BULK20
52855,12321,2025-04-26 15:31:05,Delivered,18360.37,NetBanking,117.22,
52856,8824,2024-12-10 02:34:50,Delivered,4878.98,NetBanking,58.79,DISC10
52857,8950,2024-10-08 11:49:28,Delivered,6259.58,Credit Card,128.62,
52858,12833,2024-08-10 19:49:26,Delivered,4227.34,UPI,39.85,
52859,2885,2024-05-25 06:07:14,Delivered,9439.23,Credit Card,23.87,DISC10
52860,10513,2025-05-27 09:29:59,Delivered,8637.43,Wallet,110.19,
52861,12857,2023-06-19 15:02:18,Delivered,9941.82,UPI,75.89,BULK20
52862,582,2024-11-10 07:55:19,Delivered,8035.38,UPI,66.99,
52863,854,2025-04-09 17:40:23,Shipped,4211.36,Debit Card,78.19,FREESHIP
52864,7503,2024-07-18 17:09:45,Processing,2950.85,Wallet,74.11,
52865,6239,2025-07-10 17:38:23,Delivered,15982.12,Wallet,110.74,WELCOME5
52866,11501,2025-01-19 11:21:15,Delivered,10390.74,Debit Card,4.82,DISC10
52867,136,2024-12-18 11:37:42,Shipped,9770.83,NetBanking,99.12,BULK20
52868,2141,2024-11-19 02:10:59,Delivered,4905.42,UPI,29.49,
52869,1744,2023-01-30 15:56:28,Delivered,4750.92,Debit Card,6.37,DISC10
52870,13544,2024-10-15 12:46:34,Delivered,6573.54,UPI,30.76,FREESHIP
52871,13358,2024-08-20 11:57:47,Delivered,2618.97,Wallet,129.79,
52872,7593,2023-01-16 02:30:10,Returned,8519.33,NetBanking,138.07,
52873,14433,2025-02-27 10:46:09,Cancelled,10760.5,Credit Card,67.81,FREESHIP
52874,12989,2024-01-20 08:45:07,Delivered,14552.65,UPI,75.72,WELCOME5
52875,10001,2025-07-10 00:13:11,Cancelled,7100.29,Wallet,124.08,
52876,947,2023-01-22 08:03:52,Delivered,9160.98,UPI,28.64,
52877,13276,2024-03-05 09:44:50,Returned,3475.79,UPI,48.16,WELCOME5
52878,9604,2023-05-20 09:45:14,Delivered,8526.42,NetBanking,99.72,BULK20
52879,9117,2023-11-19 20:13:16,Cancelled,16451.28,UPI,63.5,WELCOME5
52880,9090,2024-08-31 07:30:34,Delivered,7139.43,NetBanking,85.05,
52881,11592,2024-08-14 14:47:25,Delivered,12172.61,UPI,13.77,
52882,4636,2025-07-08 21:49:16,Delivered,3786.26,Debit Card,8.91,DISC10
52883,8567,2023-02-19 15:46:46,Shipped,18853.41,UPI,19.52,
52884,5956,2025-07-04 20:41:03,Delivered,3615.79,Debit Card,46.66,
52885,3282,2024-01-31 04:23:12,Delivered,9820.62,NetBanking,27.17,DISC10
52886,4227,2025-02-03 09:27:11,Delivered,4404.64,Credit Card,108.29,
52887,6282,2024-02-16 04:08:36,Shipped,8250.32,Credit Card,144.7,WELCOME5
52888,4009,2023-05-16 04:55:37,Delivered,849.47,NetBanking,18.3,WELCOME5
52889,11226,2023-07-12 04:19:52,Delivered,5981.11,Wallet,13.34,
52890,14848,2023-11-05 01:22:43,Shipped,280.71,Debit Card,56.3,
52891,2103,2024-05-20 01:39:50,Shipped,16645.06,NetBanking,88.51,WELCOME5
52892,422,2024-07-24 05:28:08,Delivered,5467.45,Wallet,89.18,FREESHIP
52893,717,2024-04-25 03:56:04,Delivered,17596.34,Debit Card,96.5,BULK20
52894,14625,2025-02-21 15:05:16,Delivered,12715.48,Wallet,35.03,
52895,9669,2025-05-16 18:28:01,Delivered,5210.42,Credit Card,126.9,WELCOME5
52896,11802,2023-05-02 06:49:27,Delivered,14371.97,Debit Card,0.26,DISC10
52897,1762,2025-08-14 22:03:45,Delivered,15172.39,NetBanking,91.9,
52898,3767,2025-03-28 03:01:10,Delivered,5569.41,Credit Card,82.21,
52899,726,2025-05-06 20:29:14,Delivered,13246.14,Debit Card,78.4,
52900,4892,2024-03-02 15:21:07,Delivered,10512.78,Wallet,54.42,
52901,9367,2023-06-17 00:51:19,Delivered,21735.43,UPI,31.49,
52902,603,2023-09-29 01:50:26,Delivered,11262.19,UPI,19.96,BULK20
52903,1853,2025-04-17 06:41:35,Delivered,10813.42,Debit Card,52.3,
52904,9749,2025-05-03 15:24:15,Delivered,14046.0,Debit Card,94.78,DISC10
52905,3814,2023-11-29 15:49:09,Delivered,7394.92,Wallet,76.01,FREESHIP
52906,11573,2023-08-29 09:25:52,Delivered,14365.17,UPI,141.42,WELCOME5
52907,1540,2024-04-25 03:20:11,Delivered,10119.68,Credit Card,90.83,DISC10
52908,1740,2024-12-05 18:09:24,Delivered,6150.53,UPI,66.05,BULK20
52909,11673,2023-01-31 04:20:43,Delivered,12811.28,Debit Card,136.27,
52910,12841,2023-09-18 21:34:07,Returned,12903.6,NetBanking,46.99,DISC10
52911,8879,2024-08-14 01:54:53,Delivered,566.05,Debit Card,120.36,
52912,11242,2024-02-26 17:46:28,Delivered,4600.91,Debit Card,57.92,WELCOME5
52913,1819,2025-06-07 01:01:19,Delivered,5370.04,Debit Card,15.33,
52914,306,2025-06-15 12:04:12,Shipped,5139.74,Wallet,59.5,DISC10
52915,3916,2024-06-26 21:09:56,Cancelled,15340.47,UPI,148.06,WELCOME5
52916,5978,2023-01-15 02:02:22,Delivered,23715.45,UPI,113.34,BULK20
52917,14342,2024-06-22 17:14:29,Delivered,9398.73,UPI,37.45,
52918,12753,2024-07-18 03:18:32,Shipped,6480.02,NetBanking,128.33,FREESHIP
52919,3642,2025-02-26 09:14:38,Delivered,8976.78,Credit Card,95.92,
52920,2002,2024-04-11 09:55:46,Delivered,12074.66,Credit Card,33.2,DISC10
52921,864,2024-10-07 05:54:14,Cancelled,7576.52,NetBanking,34.05,WELCOME5
52922,9868,2023-11-05 04:58:35,Delivered,13407.06,Wallet,105.55,DISC10
52923,1200,2024-05-01 02:55:36,Delivered,19662.93,Debit Card,28.83,DISC10
52924,9031,2025-04-01 22:24:57,Delivered,2261.56,NetBanking,38.78,WELCOME5
52925,7258,2025-05-25 10:36:44,Delivered,18298.04,Debit Card,81.74,
52926,12070,2025-08-08 20:00:04,Delivered,1720.4,Debit Card,99.81,WELCOME5
52927,14375,2024-10-24 11:16:39,Delivered,2966.03,Credit Card,111.24,WELCOME5
52928,8245,2024-05-03 10:35:13,Delivered,4774.29,Debit Card,101.19,
52929,14231,2024-10-31 22:42:55,Delivered,538.89,Wallet,123.25,DISC10
52930,2656,2025-02-26 21:43:25,Delivered,13593.72,Wallet,52.42,BULK20
52931,896,2024-09-24 04:56:35,Delivered,23644.11,NetBanking,28.26,
52932,5986,2023-11-04 07:28:26,Delivered,3898.61,Credit Card,129.62,WELCOME5
52933,14634,2023-06-14 04:00:02,Delivered,20946.26,Credit Card,149.74,BULK20
52934,9275,2024-11-11 04:30:58,Delivered,11107.06,Credit Card,53.38,
52935,11192,2024-04-04 02:06:34,Delivered,6694.89,UPI,120.65,WELCOME5
52936,10238,2024-03-05 02:06:38,Delivered,4719.91,UPI,5.57,FREESHIP
52937,1427,2025-08-31 01:28:23,Shipped,7567.08,Debit Card,28.96,
52938,2015,2025-05-16 17:38:54,Delivered,750.92,UPI,43.1,WELCOME5
52939,384,2024-10-14 20:09:45,Delivered,5048.21,Debit Card,18.52,FREESHIP
52940,9681,2025-07-13 14:38:48,Delivered,5758.16,Debit Card,97.39,BULK20
52941,3010,2024-05-17 07:39:35,Delivered,15614.9,NetBanking,120.02,
52942,12861,2024-03-28 16:00:17,Delivered,18022.17,Debit Card,70.23,
52943,5744,2025-05-17 18:02:46,Delivered,669.36,NetBanking,91.39,WELCOME5
52944,6322,2025-08-06 09:45:04,Delivered,5412.59,UPI,52.88,
52945,10309,2023-11-30 21:11:09,Shipped,7366.8,NetBanking,57.33,
52946,11727,2023-03-01 02:30:33,Delivered,895.77,UPI,53.21,
52947,9242,2025-08-10 18:17:38,Delivered,16717.24,Wallet,84.18,FREESHIP
52948,629,2023-05-14 22:26:48,Delivered,3895.19,Wallet,69.68,WELCOME5
52949,4055,2024-03-19 18:25:02,Processing,5514.24,Debit Card,113.72,
52950,1453,2024-01-04 04:34:38,Processing,9000.65,Credit Card,6.85,
52951,4683,2024-10-10 13:22:53,Delivered,620.4,Debit Card,10.15,BULK20
52952,6840,2024-09-11 11:35:13,Delivered,15133.13,Wallet,30.45,
52953,10958,2025-03-17 22:11:33,Shipped,7151.72,Debit Card,125.12,DISC10
52954,7561,2023-03-24 19:50:00,Delivered,16176.52,Wallet,136.69,BULK20
52955,7903,2025-07-06 19:57:11,Delivered,8234.86,Credit Card,94.27,WELCOME5
52956,9113,2023-09-04 03:27:19,Delivered,7810.02,Credit Card,83.54,
52957,1902,2024-05-25 23:18:45,Delivered,1890.94,UPI,149.16,FREESHIP
52958,11923,2023-02-06 22:21:52,Delivered,20848.61,NetBanking,82.39,
52959,11634,2023-02-13 23:14:12,Delivered,8734.35,NetBanking,1.91,
52960,5612,2023-10-27 16:24:10,Delivered,24354.44,UPI,42.53,
52961,8414,2024-02-18 07:16:38,Delivered,14662.3,Credit Card,7.32,
52962,5237,2023-07-01 19:17:35,Delivered,4550.71,Debit Card,138.53,
52963,8831,2023-02-05 17:18:52,Delivered,12106.41,NetBanking,122.63,FREESHIP
52964,10926,2025-07-20 09:08:10,Delivered,18187.36,NetBanking,87.57,FREESHIP
52965,1791,2025-07-27 04:18:35,Delivered,5110.68,NetBanking,56.09,DISC10
52966,10402,2025-04-02 12:19:44,Cancelled,11029.14,Credit Card,20.6,DISC10
52967,1517,2024-10-21 23:03:35,Delivered,14215.05,NetBanking,106.98,
52968,13434,2024-02-29 09:26:38,Processing,17870.1,UPI,147.42,
52969,11239,2025-03-13 08:22:43,Delivered,11733.31,NetBanking,144.05,WELCOME5
52970,983,2024-09-24 14:23:54,Delivered,11226.95,NetBanking,56.55,BULK20
52971,14508,2023-09-12 10:21:31,Delivered,1792.75,Debit Card,38.77,FREESHIP
52972,8579,2024-05-13 02:43:28,Delivered,14783.29,Credit Card,6.71,BULK20
52973,3565,2023-06-10 15:42:52,Delivered,11806.05,NetBanking,92.28,DISC10
52974,11802,2024-12-24 10:55:32,Delivered,2801.53,NetBanking,68.06,
52975,4185,2025-08-16 16:14:09,Delivered,2309.14,Debit Card,76.56,FREESHIP
52976,8985,2025-06-16 00:39:40,Delivered,15834.77,Wallet,57.6,FREESHIP
52977,4014,2023-07-08 11:55:17,Delivered,4167.81,NetBanking,139.88,
52978,6629,2023-01-10 03:06:40,Delivered,8578.54,Wallet,121.39,BULK20
52979,6928,2024-02-28 11:06:45,Delivered,3450.17,Credit Card,145.3,
52980,6587,2023-06-25 07:17:00,Delivered,11009.22,UPI,31.94,
52981,2343,2024-06-08 07:33:59,Delivered,6069.16,Credit Card,105.64,
52982,7632,2025-05-04 11:05:40,Delivered,5492.75,UPI,40.21,BULK20
52983,12184,2023-03-04 02:58:43,Delivered,3880.58,Wallet,83.26,
52984,8140,2024-08-17 03:43:14,Delivered,7584.53,NetBanking,44.65,
52985,8758,2023-01-12 00:47:03,Delivered,7579.69,UPI,129.34,
52986,5590,2023-12-27 13:21:23,Delivered,9412.84,NetBanking,98.13,
52987,12895,2023-09-19 05:27:58,Delivered,11250.82,NetBanking,127.27,BULK20
52988,6769,2024-11-14 23:20:44,Delivered,4840.93,Credit Card,45.53,BULK20
52989,2705,2025-01-31 14:05:09,Delivered,7197.36,Wallet,8.18,
52990,14192,2024-03-23 09:03:36,Delivered,2054.6,NetBanking,66.59,WELCOME5
52991,9526,2024-06-06 09:51:27,Delivered,4404.78,NetBanking,10.04,WELCOME5
52992,14567,2024-01-27 11:53:37,Delivered,5925.6,Wallet,106.61,WELCOME5
52993,13982,2024-01-23 04:05:23,Delivered,1585.67,Wallet,109.91,
52994,13300,2023-11-14 21:27:56,Delivered,10051.14,Credit Card,112.16,
52995,6999,2023-12-06 12:12:09,Delivered,462.52,Wallet,9.39,
52996,12320,2023-10-27 02:42:49,Shipped,19891.48,UPI,16.26,FREESHIP
52997,11330,2024-02-27 00:36:15,Delivered,2245.78,Wallet,76.87,
52998,4030,2023-05-04 13:23:09,Delivered,7756.76,Wallet,5.34,DISC10
52999,7495,2024-11-03 16:40:15,Delivered,13306.14,NetBanking,8.11,FREESHIP
53000,8698,2025-07-17 16:47:23,Delivered,1909.21,Credit Card,12.25,
53001,12671,2023-06-20 00:42:05,Delivered,16252.93,NetBanking,87.48,FREESHIP
53002,12933,2025-03-15 09:29:51,Shipped,20498.74,NetBanking,26.06,
53003,5107,2023-09-05 04:55:43,Shipped,639.73,Wallet,23.16,
53004,7749,2024-05-20 14:12:04,Delivered,4730.83,Wallet,90.78,BULK20
53005,13396,2025-08-17 05:52:45,Delivered,5453.1,Wallet,8.8,
53006,375,2023-03-03 15:19:39,Delivered,5388.9,Credit Card,33.26,
53007,10603,2025-08-05 14:43:55,Delivered,5767.55,NetBanking,138.36,
53008,12259,2024-12-12 16:29:07,Delivered,3930.92,Debit Card,135.35,FREESHIP
53009,11168,2024-09-19 20:21:38,Shipped,10893.08,Credit Card,24.29,FREESHIP
53010,1058,2023-11-06 22:11:02,Delivered,9099.0,NetBanking,90.49,DISC10
53011,9415,2023-02-24 16:59:44,Delivered,9792.67,NetBanking,90.16,FREESHIP
53012,7531,2024-11-09 20:30:57,Delivered,13594.02,UPI,52.96,DISC10
53013,11518,2023-12-02 01:31:59,Delivered,14063.45,Credit Card,134.53,BULK20
53014,8702,2024-11-28 03:36:54,Delivered,1093.38,Wallet,20.54,FREESHIP
53015,1557,2024-07-12 00:25:27,Delivered,6893.7,UPI,107.09,
53016,14792,2023-04-04 13:24:26,Delivered,14200.69,Wallet,32.1,
53017,11121,2023-11-27 03:08:58,Cancelled,2172.66,Wallet,68.68,
53018,5637,2025-04-03 05:39:32,Delivered,20418.12,Credit Card,124.7,FREESHIP
53019,6033,2023-07-06 23:34:28,Delivered,8654.85,Debit Card,87.55,
53020,7694,2024-11-10 17:39:39,Delivered,5962.99,NetBanking,35.09,
53021,10720,2023-02-24 21:14:42,Delivered,12790.3,UPI,127.61,
53022,6154,2024-02-25 06:52:15,Delivered,9516.97,Credit Card,26.35,FREESHIP
53023,8982,2023-03-26 07:53:16,Delivered,8490.07,Credit Card,62.18,DISC10
53024,1187,2023-04-10 17:00:00,Delivered,4443.1,NetBanking,103.3,DISC10
53025,12983,2023-12-18 22:36:33,Delivered,19672.28,NetBanking,33.35,
53026,741,2024-08-16 15:00:43,Delivered,3623.91,Wallet,106.54,
53027,7306,2024-07-06 02:31:20,Delivered,11120.85,NetBanking,12.48,
53028,4964,2023-12-06 19:41:03,Delivered,9355.97,Credit Card,103.76,BULK20
53029,961,2023-01-05 21:26:30,Delivered,20568.38,Debit Card,140.17,BULK20
53030,5273,2025-08-01 20:32:36,Delivered,15052.2,NetBanking,71.83,WELCOME5
53031,9337,2024-03-01 06:22:53,Delivered,10650.23,Credit Card,5.58,BULK20
53032,12285,2024-02-27 16:52:24,Delivered,10559.75,NetBanking,82.2,FREESHIP
53033,13555,2024-03-13 09:53:16,Delivered,6761.1,Credit Card,110.36,
53034,5338,2024-08-13 17:46:48,Delivered,6491.45,Credit Card,135.13,
53035,3868,2023-01-10 21:30:13,Shipped,5206.64,NetBanking,16.59,
53036,10198,2024-12-28 19:26:59,Cancelled,5686.81,Debit Card,5.18,FREESHIP
53037,3113,2024-05-16 01:37:45,Delivered,14720.68,UPI,31.51,BULK20
53038,1560,2024-03-11 18:22:01,Delivered,4026.78,Debit Card,13.97,WELCOME5
53039,3276,2025-07-08 06:14:47,Shipped,11932.12,UPI,0.53,WELCOME5
53040,1359,2023-08-14 10:49:47,Delivered,120.76,Debit Card,49.9,DISC10
53041,10616,2024-09-03 15:20:35,Delivered,12695.85,UPI,99.11,
53042,4006,2025-08-28 21:06:13,Delivered,9865.53,NetBanking,107.85,
53043,13603,2025-06-16 02:06:55,Delivered,1857.54,NetBanking,105.76,FREESHIP
53044,3737,2023-04-01 09:15:31,Delivered,9574.41,UPI,40.3,
53045,6787,2025-02-09 09:14:29,Delivered,11080.73,Wallet,51.68,FREESHIP
53046,1262,2023-10-11 17:35:12,Processing,8651.97,Credit Card,109.21,DISC10
53047,10134,2024-04-30 16:01:15,Delivered,12818.19,UPI,113.13,
53048,5220,2025-05-30 08:46:18,Delivered,3713.25,NetBanking,97.89,FREESHIP
53049,4326,2024-02-14 12:38:42,Delivered,7369.97,Wallet,105.71,FREESHIP
53050,9641,2023-11-06 01:47:17,Delivered,2965.58,Wallet,49.76,
53051,3255,2023-02-09 13:30:27,Shipped,10432.73,UPI,28.04,WELCOME5
53052,14544,2025-07-11 23:16:26,Processing,17146.08,Wallet,60.62,BULK20
53053,3838,2025-04-15 16:43:04,Delivered,7779.48,Wallet,106.97,
53054,450,2023-04-07 21:03:36,Shipped,10627.93,Debit Card,87.93,
53055,2414,2023-06-28 09:57:19,Shipped,7697.31,Debit Card,0.6,
53056,11815,2024-07-20 15:17:12,Delivered,10708.32,NetBanking,147.6,DISC10
53057,107,2024-09-27 02:30:03,Cancelled,7023.1,Credit Card,19.62,
53058,12164,2023-09-13 13:48:27,Delivered,20048.09,Credit Card,140.92,
53059,14261,2025-01-22 06:47:42,Delivered,14270.43,NetBanking,102.84,FREESHIP
53060,8989,2025-04-20 23:31:21,Delivered,18799.11,Debit Card,106.32,
53061,4701,2025-03-08 23:01:16,Delivered,4753.02,UPI,34.32,
53062,14706,2024-05-17 02:14:13,Delivered,2213.46,UPI,91.85,
53063,13284,2023-04-14 13:21:38,Delivered,3129.57,Wallet,17.73,
53064,6137,2023-01-26 10:23:59,Shipped,4728.66,NetBanking,34.58,
53065,11109,2024-12-10 03:49:39,Delivered,17465.67,Wallet,124.46,WELCOME5
53066,6284,2025-05-14 20:20:08,Delivered,266.43,Credit Card,89.99,
53067,7551,2025-02-13 00:10:41,Delivered,15880.66,Wallet,23.39,FREESHIP
53068,11704,2024-02-20 11:44:26,Shipped,6114.91,Credit Card,57.2,WELCOME5
53069,14326,2025-03-01 17:24:31,Shipped,6599.15,Credit Card,149.88,FREESHIP
53070,14013,2024-09-05 05:56:51,Processing,7000.46,Credit Card,117.63,
53071,8044,2025-07-02 10:08:20,Delivered,8943.26,Credit Card,40.21,
53072,8942,2024-10-28 12:33:08,Shipped,3353.97,UPI,75.84,
53073,14738,2024-05-03 13:24:50,Delivered,12583.83,Wallet,53.31,
53074,14401,2023-12-11 11:15:27,Cancelled,17617.27,NetBanking,108.88,
53075,13925,2024-04-22 11:32:12,Delivered,12771.79,Wallet,28.69,
53076,13187,2025-01-15 01:51:39,Delivered,24393.78,UPI,138.56,
53077,10399,2023-08-18 09:42:08,Delivered,14120.23,Credit Card,136.4,FREESHIP
53078,14997,2023-03-20 06:13:43,Delivered,4890.6,Credit Card,57.19,WELCOME5
53079,1204,2023-09-23 15:04:36,Delivered,11838.94,NetBanking,47.86,BULK20
53080,9610,2024-05-08 17:38:17,Delivered,9254.5,UPI,109.89,FREESHIP
53081,8940,2023-01-25 01:36:12,Delivered,15466.82,NetBanking,37.8,
53082,8571,2024-10-15 07:35:07,Delivered,1917.07,NetBanking,146.2,DISC10
53083,14312,2023-02-05 04:32:21,Shipped,25458.67,Debit Card,16.02,WELCOME5
53084,9795,2025-04-04 12:58:40,Delivered,3058.39,Credit Card,47.28,
53085,12213,2024-12-04 06:05:02,Delivered,13312.7,Credit Card,35.64,
53086,10646,2025-08-05 16:45:04,Delivered,8016.35,Wallet,93.72,BULK20
53087,10736,2024-11-11 13:56:43,Delivered,935.17,Debit Card,112.42,FREESHIP
53088,8924,2024-02-21 23:10:39,Delivered,12098.73,UPI,61.87,
53089,8747,2025-03-09 14:06:31,Shipped,10989.06,Debit Card,101.06,
53090,9137,2024-06-25 22:51:39,Delivered,11482.82,Debit Card,18.11,DISC10
53091,7022,2025-01-21 15:10:58,Delivered,19607.11,UPI,140.53,
53092,4196,2023-11-15 19:02:49,Delivered,11470.99,UPI,68.19,
53093,1848,2024-01-09 10:48:56,Shipped,14929.57,Debit Card,4.74,
53094,3720,2025-04-15 23:40:51,Delivered,5778.64,NetBanking,67.82,FREESHIP
53095,4711,2023-07-06 15:48:42,Delivered,12824.26,NetBanking,130.07,
53096,4467,2023-12-14 02:49:55,Delivered,13871.75,NetBanking,7.92,
53097,14651,2024-04-17 01:57:33,Processing,2295.2,Credit Card,149.91,WELCOME5
53098,4743,2025-07-29 19:31:05,Delivered,12967.98,Debit Card,115.48,
53099,7836,2025-01-28 06:12:58,Cancelled,17587.66,NetBanking,76.68,FREESHIP
53100,13562,2023-08-07 13:05:34,Shipped,2880.74,NetBanking,92.25,
53101,3969,2024-10-23 03:08:39,Shipped,22857.21,UPI,30.77,
53102,14082,2025-07-20 13:16:27,Delivered,3953.46,Wallet,114.17,
53103,10580,2024-02-25 21:35:48,Delivered,1402.18,NetBanking,125.21,DISC10
53104,4784,2025-03-29 08:41:00,Cancelled,10232.86,Wallet,33.64,
53105,1928,2023-01-31 18:27:00,Delivered,20997.03,Debit Card,55.7,
53106,3167,2025-02-24 22:51:57,Delivered,15548.43,UPI,109.91,BULK20
53107,3743,2024-10-22 22:35:16,Cancelled,13518.98,NetBanking,28.82,FREESHIP
53108,578,2023-06-12 15:06:58,Shipped,713.51,UPI,148.85,
53109,11468,2025-03-18 10:18:47,Delivered,11091.87,Wallet,131.91,
53110,2199,2025-07-15 09:52:30,Delivered,17439.99,NetBanking,79.04,WELCOME5
53111,9844,2023-08-14 19:36:50,Shipped,4452.32,Debit Card,28.84,DISC10
53112,8508,2024-12-06 18:01:33,Delivered,3983.88,NetBanking,67.91,
53113,4786,2024-05-06 07:34:28,Processing,3741.71,Debit Card,85.74,DISC10
53114,5427,2025-06-28 06:26:33,Delivered,4284.32,NetBanking,128.5,FREESHIP
53115,9154,2023-04-27 22:22:58,Delivered,14062.44,Credit Card,132.37,
53116,777,2024-11-23 03:43:25,Delivered,9948.98,Wallet,58.67,
53117,4470,2024-05-24 00:59:15,Delivered,10143.83,NetBanking,100.16,
53118,8748,2023-09-11 09:54:13,Delivered,5210.81,Credit Card,143.05,DISC10
53119,8190,2025-07-17 09:33:31,Cancelled,4454.11,UPI,15.24,BULK20
53120,2019,2023-06-15 02:01:44,Delivered,12926.23,UPI,3.31,DISC10
53121,14384,2025-01-12 12:45:34,Delivered,11187.22,Credit Card,89.31,
53122,6482,2024-10-24 12:02:57,Cancelled,11399.6,NetBanking,30.1,
53123,6756,2025-02-26 01:04:23,Delivered,21729.88,Debit Card,46.26,BULK20
53124,6292,2025-08-10 16:19:54,Delivered,4671.74,Debit Card,113.75,WELCOME5
53125,2401,2025-07-25 06:23:07,Delivered,5348.28,Wallet,58.82,
53126,2082,2025-05-09 06:45:02,Delivered,4505.37,Debit Card,53.57,
53127,3135,2024-01-23 21:26:16,Shipped,7023.05,Debit Card,33.13,WELCOME5
53128,4468,2025-04-08 03:42:28,Delivered,14185.68,Wallet,137.36,DISC10
53129,7115,2025-08-01 14:18:43,Delivered,11507.24,Wallet,114.55,
53130,3909,2024-12-29 05:05:11,Delivered,3722.24,Debit Card,133.36,WELCOME5
53131,12996,2024-09-09 10:07:40,Shipped,9757.44,UPI,4.5,DISC10
53132,633,2024-01-26 02:59:24,Delivered,18591.79,Credit Card,38.6,DISC10
53133,14386,2023-04-22 15:50:01,Delivered,6622.74,Wallet,86.57,BULK20
53134,7720,2025-04-30 11:27:51,Shipped,11074.38,UPI,91.92,WELCOME5
53135,5104,2023-12-01 23:52:16,Delivered,10120.54,Credit Card,15.3,
53136,12257,2024-10-23 20:43:12,Delivered,1395.26,UPI,9.47,FREESHIP
53137,6160,2025-07-27 11:31:35,Delivered,7216.57,UPI,138.35,BULK20
53138,10938,2025-08-23 00:06:11,Delivered,19970.82,NetBanking,128.7,BULK20
53139,12163,2023-03-18 07:57:31,Delivered,6630.48,UPI,126.49,
53140,9942,2024-08-18 23:16:43,Delivered,8121.82,NetBanking,92.85,
53141,8528,2025-08-24 08:43:32,Delivered,3493.41,Credit Card,25.89,FREESHIP
53142,14435,2024-04-08 12:29:30,Shipped,9103.13,Credit Card,83.41,
53143,3124,2025-04-17 11:23:29,Processing,8101.53,Credit Card,13.45,
53144,11807,2024-03-21 17:54:55,Delivered,10086.22,Wallet,50.29,
53145,10473,2023-04-05 18:12:32,Delivered,3717.68,Wallet,67.0,
53146,12664,2024-10-16 00:31:42,Delivered,719.14,NetBanking,27.48,BULK20
53147,5047,2023-10-24 00:41:21,Delivered,3912.05,Credit Card,112.41,FREESHIP
53148,2471,2024-02-20 08:29:38,Processing,1737.74,Debit Card,130.41,DISC10
53149,7575,2024-11-10 07:03:00,Processing,1524.75,Debit Card,90.9,BULK20
53150,9118,2025-07-24 11:52:55,Delivered,9780.03,Credit Card,94.13,
53151,6186,2025-06-19 08:04:02,Delivered,20641.03,Debit Card,55.48,
